chr1	17369	17605	2	2	1	35	0	75
chr1	17743	17914	2	2	1	16	0	72
chr1	90051	90286	2	2	1	3	0	10
chr1	822530	822879	2	2	0	1	0	35
chr1	948604	951126	2	2	1	337	0	75
chr1	952128	952411	2	2	1	2	0	9
chr1	1045877	1046396	1	1	1	2	0	59
chr1	1048975	1049576	2	4	1	8	0	11
chr1	1049711	1049934	2	4	1	2	0	6
chr1	1050330	1050426	1	1	1	196	0	75
chr1	1051370	1051452	1	1	1	207	0	75
chr1	1083976	1084424	2	4	1	1	0	5
chr1	1087205	1087501	2	2	1	64	0	66
chr1	1281298	1282116	1	1	1	1	0	40
chr1	1290389	1290502	1	1	1	4	0	53
chr1	1298066	1298369	2	2	1	4	0	3
chr1	1298680	1299344	2	2	1	187	0	69
chr1	1309604	1309680	1	1	1	104	0	75
chr1	1315705	1315788	1	3	1	1	0	5
chr1	1323288	1324580	2	2	1	9	0	55
chr1	1352981	1353269	1	1	1	213	0	5
chr1	1353600	1353890	2	4	1	75	0	4
chr1	1355346	1355449	2	2	1	2519	0	75
chr1	1355884	1355930	2	4	1	3	0	3
chr1	1402251	1402461	2	2	1	1	0	3
chr1	1405887	1406987	2	2	1	1	0	32
chr1	1485172	1523510	1	1	1	43	0	57
chr1	1526532	1527160	1	1	1	5	0	18
chr1	1526532	1527603	1	1	1	2	0	70
chr1	1542047	1574494	2	4	1	70	0	8
chr1	1563274	1563591	2	4	1	17	0	16
chr1	1628633	1629457	2	2	1	12	0	7
chr1	1649638	1652468	2	2	1	19	0	60
chr1	1709641	1712263	2	2	1	219	0	72
chr1	1815863	1825396	2	2	1	35	0	71
chr1	2193911	2194687	2	2	1	19	0	74
chr1	2198907	2198949	1	3	1	12	0	5
chr1	2348713	2348736	2	2	1	3	0	20
chr1	2395872	2397115	1	1	1	1445	0	75
chr1	2402343	2403034	1	1	1	1532	0	75
chr1	2556697	2556976	2	2	1	1	0	33
chr1	3490960	3492796	2	2	1	4	0	48
chr1	3495934	3498786	1	1	1	5	0	11
chr1	3498266	3498370	2	2	1	4	0	61
chr1	3637099	3638749	2	2	1	237	0	73
chr1	3738514	3740232	2	2	1	49	0	72
chr1	3739696	3739763	2	2	1	1	0	30
chr1	3739732	3739799	2	2	1	4	0	36
chr1	3823242	3823423	2	2	1	192	0	69
chr1	3831223	3833861	2	2	1	185	0	75
chr1	3852422	3856888	2	2	1	34	0	67
chr1	3868659	3868693	1	3	1	1	0	25
chr1	5933330	5947103	2	2	1	44	0	71
chr1	5986233	5992243	2	2	1	1	0	29
chr1	6094486	6095322	1	1	1	37	0	69
chr1	6136639	6136727	2	2	1	3	0	57
chr1	6187048	6187182	2	4	1	2	0	7
chr1	6209344	6209413	1	1	1	6	0	41
chr1	6209971	6210222	1	1	1	15	0	49
chr1	6213161	6218288	1	1	1	1	0	6
chr1	6526830	6528993	2	2	1	52	0	74
chr1	6587292	6587477	1	1	1	113	0	72
chr1	6785576	6806982	1	1	1	8	0	29
chr1	7773005	7773441	1	1	1	9	0	72
chr1	7803849	7804424	1	1	1	2	0	47
chr1	7970964	7984893	1	1	1	16	0	67
chr1	8352626	8352676	2	2	1	1	0	3
chr1	8864059	8866316	0	0	1	356	0	6
chr1	9038930	9039551	2	2	1	7	0	68
chr1	9187790	9191392	1	1	1	9	0	63
chr1	9192928	9195708	1	1	1	3	0	32
chr1	9601455	9602068	1	1	1	32	0	53
chr1	9691572	9710423	1	1	1	49	0	72
chr1	9734143	9734947	2	2	1	1380	0	75
chr1	9735616	9735884	2	2	1	1117	0	75
chr1	9872089	9872252	2	2	1	3	0	10
chr1	9942783	9943248	2	2	1	33	0	74
chr1	10337204	10337370	1	1	1	14	0	70
chr1	10376677	10378338	1	1	1	1	0	60
chr1	10576900	10599237	1	1	1	4	0	57
chr1	11022251	11023262	1	1	1	10	0	67
chr1	11025209	11029691	1	1	1	1	0	39
chr1	11056095	11056603	2	2	1	1520	0	75
chr1	11068085	11068644	2	2	1	473	0	63
chr1	11095882	11098019	2	2	1	307	0	74
chr1	11157292	11167441	2	2	1	81	0	75
chr1	11238553	11238597	2	2	1	1	0	20
chr1	11671393	11671927	1	1	1	148	0	75
chr1	11680610	11681038	2	2	1	1	0	48
chr1	11725827	11726387	2	2	1	1	0	57
chr1	11792380	11793906	2	2	1	51	0	75
chr1	11827222	11828105	1	1	1	65	0	59
chr1	11828625	11829195	1	1	1	30	0	72
chr1	11829686	11829781	2	2	1	1	0	24
chr1	11830271	11831702	1	1	1	2	0	36
chr1	11922836	11922897	1	1	1	57	0	5
chr1	11966317	11967052	1	1	1	1	0	20
chr1	12001555	12001768	1	1	1	318	0	71
chr1	12012428	12012799	1	1	1	5	0	3
chr1	12029895	12031265	1	1	1	2	0	3
chr1	12260795	12260947	1	1	1	14	0	69
chr1	12271125	12273002	1	1	1	38	0	74
chr1	12323781	12327647	1	1	1	69	0	75
chr1	12341886	12348841	1	1	1	2	0	7
chr1	12579413	12579951	2	2	1	1	0	4
chr1	14924573	14960683	1	1	1	5	0	66
chr1	15507908	15518109	2	2	1	99	0	36
chr1	15943520	15943598	2	2	1	207	0	75
chr1	15950363	15952269	1	1	1	1	0	56
chr1	16032527	16033169	1	1	1	1	0	23
chr1	16033257	16033610	1	1	1	6	0	62
chr1	16150964	16153152	2	2	1	1	0	47
chr1	16396181	16396300	2	2	1	3	0	4
chr1	16484907	16485568	2	2	1	31	0	73
chr1	16491317	16499202	2	2	1	1	0	40
chr1	16576331	16582607	1	1	1	39	0	64
chr1	16608780	16613337	2	2	1	99	0	75
chr1	16620066	16620255	1	3	1	5	0	6
chr1	16888786	16889547	2	2	1	17	0	68
chr1	16914138	16929845	1	1	1	5	0	46
chr1	16956157	16958582	1	1	1	91	0	74
chr1	16999378	17000010	2	2	1	2	0	74
chr1	17429200	17438229	2	2	1	113	0	75
chr1	18921122	18955667	2	2	1	50	0	62
chr1	19086271	19086678	2	2	1	626	0	75
chr1	19235253	19237141	2	2	1	425	0	75
chr1	19238855	19239230	2	2	1	72	0	60
chr1	19684910	19694433	2	2	1	1	0	66
chr1	19750373	19755633	2	2	1	5	0	56
chr1	19770570	19780579	2	2	1	1	0	3
chr1	19798216	19799173	2	2	1	9	0	73
chr1	19882735	19890384	1	1	1	3	0	27
chr1	20670489	20670834	2	2	1	2	0	68
chr1	20726067	20727000	2	2	1	11	0	74
chr1	20779909	20780344	2	2	1	25	0	75
chr1	20779909	20780349	2	2	1	5	0	52
chr1	20817539	20825099	2	2	1	520	0	73
chr1	20841025	20849414	2	2	1	3	0	3
chr1	20841029	20849414	2	2	1	641	0	75
chr1	20851479	20853559	2	2	1	706	0	75
chr1	20969597	20973001	2	2	1	362	0	74
chr1	21050995	21081991	2	2	1	3	0	32
chr1	21228042	21233557	2	2	1	1145	0	75
chr1	21235928	21244988	2	2	1	2	0	74
chr1	21440349	21444947	1	1	1	46	0	69
chr1	21445220	21465738	1	1	1	3	0	25
chr1	21465818	21466086	1	1	1	39	0	74
chr1	21466157	21467181	1	1	1	49	0	70
chr1	21568248	21570304	1	1	1	3	0	63
chr1	21717401	21721035	2	2	1	1	0	26
chr1	21822870	21822934	0	0	1	18	0	4
chr1	21824616	21824703	2	2	1	4663	0	75
chr1	21831797	21832494	2	2	1	5713	0	75
chr1	21842136	21842238	2	2	1	2	0	28
chr1	21843309	21846492	2	2	1	2	0	10
chr1	21843409	21846225	2	2	1	61	0	20
chr1	21846466	21847706	1	3	1	13	0	18
chr1	21855676	21855786	2	2	1	1630	0	74
chr1	22025644	22030279	1	1	1	54	0	74
chr1	22064569	22078428	1	1	1	1	0	71
chr1	22121577	22129615	2	2	1	15	0	69
chr1	22452005	22489879	1	1	1	52	0	69
chr1	22524445	22526201	1	1	1	75	0	73
chr1	23371210	23371512	1	1	1	31	0	72
chr1	23394034	23397544	2	6	1	147	0	58
chr1	23441218	23441386	2	2	1	7	0	75
chr1	23738487	23746070	2	2	1	1	0	55
chr1	23756860	23756952	1	1	1	1	0	35
chr1	23778714	23779863	1	1	1	14	0	72
chr1	23793753	23793885	1	1	1	1	0	30
chr1	23820594	23822602	2	2	1	3	0	8
chr1	23820594	23824644	2	2	1	4	0	36
chr1	24410818	24413673	2	2	1	17	0	57
chr1	24503151	24514313	1	1	1	9	0	54
chr1	24646074	24646666	1	1	1	206	0	75
chr1	24654344	24654854	1	1	1	22	0	38
chr1	25244225	25244453	2	2	1	65	0	45
chr1	25294741	25337977	2	2	1	2	0	64
chr1	25304822	25306895	2	2	1	8	0	54
chr1	25304822	25337039	2	2	1	11	0	57
chr1	25304822	25337977	2	2	1	2	0	36
chr1	25456832	25458390	1	1	1	243	0	75
chr1	25811536	25811749	1	1	1	10	0	3
chr1	25814179	25815595	1	1	1	3	0	53
chr1	25816881	25817087	2	2	1	12	0	3
chr1	25820030	25823095	1	1	1	7	0	3
chr1	25821004	25823018	1	1	1	2	0	53
chr1	25901683	25903640	2	2	1	679	0	74
chr1	25904739	25905143	2	2	1	12	0	66
chr1	25904739	25905273	2	2	1	1	0	14
chr1	26030596	26031131	1	1	1	6	0	74
chr1	26282321	26282398	0	0	1	3	0	54
chr1	26282570	26282648	2	2	1	79	0	73
chr1	26282787	26282863	2	2	1	1	0	26
chr1	26298063	26301693	2	2	1	42	0	43
chr1	26473029	26473065	0	0	1	6	0	71
chr1	26787807	26790758	1	1	1	9	0	70
chr1	26852866	26853725	1	1	1	224	0	74
chr1	26994002	26994140	2	4	1	2	0	3
chr1	27330805	27332069	1	1	1	564	0	65
chr1	27404452	27404528	1	1	1	1	0	4
chr1	27409860	27410123	1	1	1	4	0	7
chr1	27558884	27590534	2	2	1	4	0	72
chr1	27819733	27822230	1	1	1	528	0	75
